"Analysis ID","Analysis name","Strata ID","Strata name","Target cohort ID","Target cohort name","Comparator cohort ID","Comparator cohort name","Covariate ID","Covariate name","Covariate short name","Target count","Target percent","Comparator count","Comparator percent","Std. Diff Of Mean"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4050747209","condition_era group any time prior through 0 days relative to index: Fracture of upper limb"," Fracture of upper limb","45","22.388059701492537","0","0","0.7596"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4054501209","condition_era group any time prior through 0 days relative to index: Neoplasm of trunk"," Neoplasm of trunk","153","76.11940298507463","0","0","2.5249"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4094448209","condition_era group any time prior through 0 days relative to index: Pregnancy test negative"," Pregnancy test negative","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4093672209","condition_era group any time prior through 0 days relative to index: Knee stiff"," Knee stiff","6","2.9850746268656714","0","0","0.2481"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","373425209","condition_era group any time prior through 0 days relative to index: Secondary malignant neoplasm of nervous system"," Secondary malignant neoplasm of nervous system","7","3.482587064676617","0","0","0.2686"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4340781209","condition_era group any time prior through 0 days relative to index: Perforation of stomach"," Perforation of stomach","13","6.467661691542288","0","0","0.3719"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4133007209","condition_era group any time prior through 0 days relative to index: Neoplasm of lymph nodes of multiple sites"," Neoplasm of lymph nodes of multiple sites","7","3.482587064676617","0","0","0.2686"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","439404209","condition_era group any time prior through 0 days relative to index: Primary malignant neoplasm of oral cavity"," Primary malignant neoplasm of oral cavity","5","2.4875621890547266","0","0","0.2259"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4155285209","condition_era group any time prior through 0 days relative to index: Malignant neoplasm of central nervous system"," Malignant neoplasm of central nervous system","8","3.9800995024875623","0","0","0.2879"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","435243209","condition_era group any time prior through 0 days relative to index: Alcohol dependence"," Alcohol dependence","14","6.965174129353234","0","0","0.3870"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4131007209","condition_era group any time prior through 0 days relative to index: Neoplasm of uterus"," Neoplasm of uterus","17","8.45771144278607","0","0","0.4299"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","374037209","condition_era group any time prior through 0 days relative to index: Night blindness"," Night blindness","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","379832209","condition_era group any time prior through 0 days relative to index: Mixed conductive AND sensorineural hearing loss"," Mixed conductive AND sensorineural hearing loss","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","141825209","condition_era group any time prior through 0 days relative to index: Simple goiter"," Simple goiter","18","8.955223880597014","0","0","0.4435"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4028876209","condition_era group any time prior through 0 days relative to index: Inflammatory disorder of lower respiratory tract"," Inflammatory disorder of lower respiratory tract","117","58.2089552238806","0","0","1.6690"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","432590209","condition_era group any time prior through 0 days relative to index: Delusional disorder"," Delusional disorder","13","6.467661691542288","0","0","0.3719"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","443729209","condition_era group any time prior through 0 days relative to index: Peripheral circulatory disorder associated with type 2 diabetes mellitus"," Peripheral circulatory disorder associated with type 2 diabetes mellitus","27","13.432835820895523","0","0","0.5571"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4239381209","condition_era group any time prior through 0 days relative to index: Psychoactive substance abuse"," Psychoactive substance abuse","20","9.950248756218906","0","0","0.4701"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","443076209","condition_era group any time prior through 0 days relative to index: Osteitis deformans associated with another disorder"," Osteitis deformans associated with another disorder","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4207188209","condition_era group any time prior through 0 days relative to index: Viral cardiovascular infection"," Viral cardiovascular infection","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","76499209","condition_era group any time prior through 0 days relative to index: Chondrocalcinosis due to pyrophosphate crystals, of the shoulder region"," Chondrocalcinosis due to pyrophosphate crystals, of the shoulder region","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4094202209","condition_era group any time prior through 0 days relative to index: Space-occupying lesion of nervous system"," Space-occupying lesion of nervous system","24","11.940298507462686","0","0","0.5208"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4116808209","condition_era group any time prior through 0 days relative to index: Lesion of lip"," Lesion of lip","11","5.472636815920398","0","0","0.3403"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4214409209","condition_era group any time prior through 0 days relative to index: Hereditary red blood cell disorder"," Hereditary red blood cell disorder","32","15.92039800995025","0","0","0.6154"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","318096209","condition_era group any time prior through 0 days relative to index: Secondary malignant neoplasm of lymph node"," Secondary malignant neoplasm of lymph node","14","6.965174129353234","0","0","0.3870"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","195482209","condition_era group any time prior through 0 days relative to index: Primary malignant neoplasm of intestinal tract"," Primary malignant neoplasm of intestinal tract","38","18.90547263681592","0","0","0.6828"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","372324209","condition_era group any time prior through 0 days relative to index: Eustachian tube disorder"," Eustachian tube disorder","8","3.9800995024875623","0","0","0.2879"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4115991209","condition_era group any time prior through 0 days relative to index: Knee joint effusion"," Knee joint effusion","11","5.472636815920398","0","0","0.3403"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","30678209","condition_era group any time prior through 0 days relative to index: Polyglandular activity in multiple endocrine adenomatosis"," Polyglandular activity in multiple endocrine adenomatosis","7","3.482587064676617","0","0","0.2686"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","375791209","condition_era group any time prior through 0 days relative to index: Uncomplicated senile dementia"," Uncomplicated senile dementia","23","11.442786069651742","0","0","0.5084"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","434303209","condition_era group any time prior through 0 days relative to index: Benign neoplasm of rectum and anal canal"," Benign neoplasm of rectum and anal canal","9","4.477611940298507","0","0","0.3062"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4029816209","condition_era group any time prior through 0 days relative to index: Inflammatory disorder of the cardiovascular system"," Inflammatory disorder of the cardiovascular system","66","32.83582089552239","0","0","0.9888"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","442792209","condition_era group any time prior through 0 days relative to index: Pes anserinus bursitis"," Pes anserinus bursitis","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","442139209","condition_era group any time prior through 0 days relative to index: Primary malignant neoplasm of bronchus"," Primary malignant neoplasm of bronchus","13","6.467661691542288","0","0","0.3719"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4134597209","condition_era group any time prior through 0 days relative to index: Chronic disease of ear"," Chronic disease of ear","8","3.9800995024875623","0","0","0.2879"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","439120209","condition_era group any time prior through 0 days relative to index: Aseptic necrosis of head AND/OR neck of femur"," Aseptic necrosis of head AND/OR neck of femur","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","316995209","condition_era group any time prior through 0 days relative to index: Coronary occlusion"," Coronary occlusion","29","14.427860696517413","0","0","0.5807"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4299408209","condition_era group any time prior through 0 days relative to index: Gouty tophus"," Gouty tophus","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","73562209","condition_era group any time prior through 0 days relative to index: Solitary sacroiliitis"," Solitary sacroiliitis","18","8.955223880597014","0","0","0.4435"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","80824209","condition_era group any time prior through 0 days relative to index: Senile osteoporosis"," Senile osteoporosis","24","11.940298507462686","0","0","0.5208"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","443565209","condition_era group any time prior through 0 days relative to index: Carcinoid tumor of gastrointestinal tract"," Carcinoid tumor of gastrointestinal tract","20","9.950248756218906","0","0","0.4701"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4053602209","condition_era group any time prior through 0 days relative to index: Open wound of thigh"," Open wound of thigh","16","7.960199004975125","0","0","0.4159"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4311853209","condition_era group any time prior through 0 days relative to index: Upper urinary tract infection"," Upper urinary tract infection","40","19.900497512437813","0","0","0.7049"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","443568209","condition_era group any time prior through 0 days relative to index: Malignant neoplasm of gastrointestinal tract"," Malignant neoplasm of gastrointestinal tract","45","22.388059701492537","0","0","0.7596"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4029898209","condition_era group any time prior through 0 days relative to index: Trace element deficiency"," Trace element deficiency","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4143250209","condition_era group any time prior through 0 days relative to index: Mass of colon"," Mass of colon","84","41.7910447761194","0","0","1.1983"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","42873124209","condition_era group any time prior through 0 days relative to index: Hemorrhage into meningeal space of neuraxis"," Hemorrhage into meningeal space of neuraxis","15","7.462686567164178","0","0","0.4016"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","77234209","condition_era group any time prior through 0 days relative to index: Benign neoplasm of colon"," Benign neoplasm of colon","55","27.363184079601986","0","0","0.8680"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","436956209","condition_era group any time prior through 0 days relative to index: Evans syndrome"," Evans syndrome","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4049810209","condition_era group any time prior through 0 days relative to index: Inflammatory neuropathy"," Inflammatory neuropathy","101","50.24875621890548","0","0","1.4213"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","193239209","condition_era group any time prior through 0 days relative to index: Diverticulitis of small intestine"," Diverticulitis of small intestine","11","5.472636815920398","0","0","0.3403"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","437243209","condition_era group any time prior through 0 days relative to index: Acute exacerbation of chronic paranoid schizophrenia"," Acute exacerbation of chronic paranoid schizophrenia","5","2.4875621890547266","0","0","0.2259"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4178664209","condition_era group any time prior through 0 days relative to index: Anomaly of chromosome pair"," Anomaly of chromosome pair","6","2.9850746268656714","0","0","0.2481"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4160345209","condition_era group any time prior through 0 days relative to index: Neoplasm of eye proper"," Neoplasm of eye proper","17","8.45771144278607","0","0","0.4299"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","133298209","condition_era group any time prior through 0 days relative to index: Musculoskeletal disorder of the neck"," Musculoskeletal disorder of the neck","95","47.2636815920398","0","0","1.3388"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4130518209","condition_era group any time prior through 0 days relative to index: Neoplasm of liver"," Neoplasm of liver","16","7.960199004975125","0","0","0.4159"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4161285209","condition_era group any time prior through 0 days relative to index: Common peroneal neuropathy"," Common peroneal neuropathy","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","381832209","condition_era group any time prior through 0 days relative to index: Presenile dementia with delirium"," Presenile dementia with delirium","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4043731209","condition_era group any time prior through 0 days relative to index: Infarction - precerebral"," Infarction - precerebral","21","10.44776119402985","0","0","0.4830"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4007453209","condition_era group any time prior through 0 days relative to index: Gammopathy"," Gammopathy","8","3.9800995024875623","0","0","0.2879"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","437240209","condition_era group any time prior through 0 days relative to index: Carcinoma in situ of skin of upper limb and shoulder"," Carcinoma in situ of skin of upper limb and shoulder","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4112852209","condition_era group any time prior through 0 days relative to index: Benign lipomatous tumor"," Benign lipomatous tumor","7","3.482587064676617","0","0","0.2686"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","140273209","condition_era group any time prior through 0 days relative to index: Contusion of forearm"," Contusion of forearm","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","381870209","condition_era group any time prior through 0 days relative to index: Phoria"," Phoria","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","200662209","condition_era group any time prior through 0 days relative to index: Lymphosarcoma"," Lymphosarcoma","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4112603209","condition_era group any time prior through 0 days relative to index: Tumor of esophagus, stomach and duodenum"," Tumor of esophagus, stomach and duodenum","23","11.442786069651742","0","0","0.5084"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","432303209","condition_era group any time prior through 0 days relative to index: Cocaine abuse"," Cocaine abuse","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","437366209","condition_era group any time prior through 0 days relative to index: Contracture of tendon sheath"," Contracture of tendon sheath","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4052826209","condition_era group any time prior through 0 days relative to index: Open wound in mouth"," Open wound in mouth","3","1.4925373134328357","0","0","0.1741"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","443401209","condition_era group any time prior through 0 days relative to index: Congenital connective tissue disorder"," Congenital connective tissue disorder","5","2.4875621890547266","0","0","0.2259"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","195321209","condition_era group any time prior through 0 days relative to index: Postmenopausal bleeding"," Postmenopausal bleeding","8","3.9800995024875623","0","0","0.2879"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","380731209","condition_era group any time prior through 0 days relative to index: Otitis externa"," Otitis externa","13","6.467661691542288","0","0","0.3719"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","4100366209","condition_era group any time prior through 0 days relative to index: Acute exacerbation of chronic schizophrenia"," Acute exacerbation of chronic schizophrenia","11","5.472636815920398","0","0","0.3403"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","137213209","condition_era group any time prior through 0 days relative to index: Dermal mycosis"," Dermal mycosis","4","1.9900497512437811","0","0","0.2015"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","321689209","condition_era group any time prior through 0 days relative to index: Apnea"," Apnea","7","3.482587064676617","0","0","0.2686"
"27","ConditionGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","138519209","condition_era group any time prior through 0 days relative to index: Spondylosis without myelopathy"," Spondylosis without myelopathy","68","33.83084577114428","0","0","1.0112"
