"Analysis ID","Analysis name","Strata ID","Strata name","Target cohort ID","Target cohort name","Comparator cohort ID","Comparator cohort name","Covariate ID","Covariate name","Covariate short name","Target count","Target percent","Comparator count","Comparator percent","Std. Diff Of Mean"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","905273409","drug_era group any time prior through 0 days relative to index: Methyclothiazide"," Methyclothiazide","21","10.44776119402985","0","0","0.4830"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1716903409","drug_era group any time prior through 0 days relative to index: moxifloxacin"," moxifloxacin","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1036884409","drug_era group any time prior through 0 days relative to index: Tetracaine"," Tetracaine","7","3.482587064676617","0","0","0.2686"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21602882409","drug_era group any time prior through 0 days relative to index: Second-generation cephalosporins"," Second-generation cephalosporins","37","18.407960199004975","0","0","0.6717"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21601964409","drug_era group any time prior through 0 days relative to index: ANTIFUNGALS FOR SYSTEMIC USE"," ANTIFUNGALS FOR SYSTEMIC USE","8","3.9800995024875623","0","0","0.2879"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21603830409","drug_era group any time prior through 0 days relative to index: Anti-estrogens"," Anti-estrogens","6","2.9850746268656714","0","0","0.2481"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21604606409","drug_era group any time prior through 0 days relative to index: HYPNOTICS AND SEDATIVES"," HYPNOTICS AND SEDATIVES","101","50.24875621890548","0","0","1.4213"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1363749409","drug_era group any time prior through 0 days relative to index: Fosinopril"," Fosinopril","27","13.432835820895523","0","0","0.5571"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","40162187409","drug_era group any time prior through 0 days relative to index: tobacco leaf extract"," tobacco leaf extract","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","19015230409","drug_era group any time prior through 0 days relative to index: Adenosine Triphosphate"," Adenosine Triphosphate","9","4.477611940298507","0","0","0.3062"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21603076409","drug_era group any time prior through 0 days relative to index: Imidazole derivatives"," Imidazole derivatives","4","1.9900497512437811","0","0","0.2015"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1777087409","drug_era group any time prior through 0 days relative to index: Hydroxychloroquine"," Hydroxychloroquine","4","1.9900497512437811","0","0","0.2015"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1342001409","drug_era group any time prior through 0 days relative to index: Enalaprilat"," Enalaprilat","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21602759409","drug_era group any time prior through 0 days relative to index: ANTITHYROID PREPARATIONS"," ANTITHYROID PREPARATIONS","26","12.935323383084576","0","0","0.5451"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21600628409","drug_era group any time prior through 0 days relative to index: Charcoal preparations"," Charcoal preparations","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1119510409","drug_era group any time prior through 0 days relative to index: Dextromethorphan"," Dextromethorphan","33","16.417910447761194","0","0","0.6268"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","797399409","drug_era group any time prior through 0 days relative to index: gabapentin"," gabapentin","51","25.37313432835821","0","0","0.8246"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1133201409","drug_era group any time prior through 0 days relative to index: Buprenorphine"," Buprenorphine","9","4.477611940298507","0","0","0.3062"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","19046180409","drug_era group any time prior through 0 days relative to index: Carbon Dioxide"," Carbon Dioxide","7","3.482587064676617","0","0","0.2686"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21601617409","drug_era group any time prior through 0 days relative to index: Local anesthetics"," Local anesthetics","17","8.45771144278607","0","0","0.4299"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","713109409","drug_era group any time prior through 0 days relative to index: Amoxapine"," Amoxapine","6","2.9850746268656714","0","0","0.2481"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","40161993409","drug_era group any time prior through 0 days relative to index: mugwort sage pollen extract"," mugwort sage pollen extract","5","2.4875621890547266","0","0","0.2259"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","778711409","drug_era group any time prior through 0 days relative to index: cyclobenzaprine"," cyclobenzaprine","27","13.432835820895523","0","0","0.5571"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21601240409","drug_era group any time prior through 0 days relative to index: Digitalis glycosides"," Digitalis glycosides","55","27.363184079601986","0","0","0.8680"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","40170531409","drug_era group any time prior through 0 days relative to index: duck feather extract"," duck feather extract","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","19093848409","drug_era group any time prior through 0 days relative to index: Magnesium Sulfate"," Magnesium Sulfate","5","2.4875621890547266","0","0","0.2259"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1713332409","drug_era group any time prior through 0 days relative to index: Amoxicillin"," Amoxicillin","66","32.83582089552239","0","0","0.9888"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","734275409","drug_era group any time prior through 0 days relative to index: Phenobarbital"," Phenobarbital","16","7.960199004975125","0","0","0.4159"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21603617409","drug_era group any time prior through 0 days relative to index: Corticosteroids, plain"," Corticosteroids, plain","114","56.71641791044776","0","0","1.6189"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21604472409","drug_era group any time prior through 0 days relative to index: Dopamine agonists"," Dopamine agonists","23","11.442786069651742","0","0","0.5084"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21603923409","drug_era group any time prior through 0 days relative to index: Calcineurin inhibitors"," Calcineurin inhibitors","7","3.482587064676617","0","0","0.2686"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21601434409","drug_era group any time prior through 0 days relative to index: Pyrimidine analogues"," Pyrimidine analogues","23","11.442786069651742","0","0","0.5084"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21605125409","drug_era group any time prior through 0 days relative to index: OTHER OPHTHALMOLOGICALS"," OTHER OPHTHALMOLOGICALS","106","52.736318407960205","0","0","1.4938"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","930021409","drug_era group any time prior through 0 days relative to index: alfuzosin"," alfuzosin","4","1.9900497512437811","0","0","0.2015"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1139993409","drug_era group any time prior through 0 days relative to index: Phenylpropanolamine"," Phenylpropanolamine","13","6.467661691542288","0","0","0.3719"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1517824409","drug_era group any time prior through 0 days relative to index: Niacin"," Niacin","9","4.477611940298507","0","0","0.3062"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1597756409","drug_era group any time prior through 0 days relative to index: glimepiride"," glimepiride","31","15.422885572139302","0","0","0.6039"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21603248409","drug_era group any time prior through 0 days relative to index: DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES"," DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","131","65.17412935323384","0","0","1.9346"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","40172876409","drug_era group any time prior through 0 days relative to index: white fish allergenic extract"," white fish allergenic extract","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","904639409","drug_era group any time prior through 0 days relative to index: Trichlormethiazide"," Trichlormethiazide","11","5.472636815920398","0","0","0.3403"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21601822409","drug_era group any time prior through 0 days relative to index: ANGIOTENSIN II ANTAGONISTS, PLAIN"," ANGIOTENSIN II ANTAGONISTS, PLAIN","120","59.70149253731343","0","0","1.7213"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","924939409","drug_era group any time prior through 0 days relative to index: Bisacodyl"," Bisacodyl","6","2.9850746268656714","0","0","0.2481"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1000560409","drug_era group any time prior through 0 days relative to index: Ondansetron"," Ondansetron","44","21.890547263681594","0","0","0.7487"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1796458409","drug_era group any time prior through 0 days relative to index: cefdinir"," cefdinir","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","40162144409","drug_era group any time prior through 0 days relative to index: wing scale pollen extract"," wing scale pollen extract","5","2.4875621890547266","0","0","0.2259"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","978555409","drug_era group any time prior through 0 days relative to index: Indapamide"," Indapamide","21","10.44776119402985","0","0","0.4830"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21604849409","drug_era group any time prior through 0 days relative to index: AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES"," AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES","51","25.37313432835821","0","0","0.8246"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21604390409","drug_era group any time prior through 0 days relative to index: ANTIEPILEPTICS"," ANTIEPILEPTICS","131","65.17412935323384","0","0","1.9346"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21600139409","drug_era group any time prior through 0 days relative to index: Synthetic anticholinergics, quaternary ammonium compounds"," Synthetic anticholinergics, quaternary ammonium compounds","17","8.45771144278607","0","0","0.4299"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","966468409","drug_era group any time prior through 0 days relative to index: Halcinonide"," Halcinonide","4","1.9900497512437811","0","0","0.2015"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","40172802409","drug_era group any time prior through 0 days relative to index: paprika allergenic extract"," paprika allergenic extract","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21602781409","drug_era group any time prior through 0 days relative to index: Parathyroid hormones and analogues"," Parathyroid hormones and analogues","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21600128409","drug_era group any time prior through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS"," DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","76","37.81094527363184","0","0","1.1027"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","19086176409","drug_era group any time prior through 0 days relative to index: BCG, Live, Tice Strain"," BCG, Live, Tice Strain","4","1.9900497512437811","0","0","0.2015"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21600800409","drug_era group any time prior through 0 days relative to index: VITAMINS"," VITAMINS","27","13.432835820895523","0","0","0.5571"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21602210409","drug_era group any time prior through 0 days relative to index: Phenol and derivatives"," Phenol and derivatives","6","2.9850746268656714","0","0","0.2481"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21600699409","drug_era group any time prior through 0 days relative to index: Enzyme preparations"," Enzyme preparations","11","5.472636815920398","0","0","0.3403"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21603819409","drug_era group any time prior through 0 days relative to index: Progestogens"," Progestogens","19","9.45273631840796","0","0","0.4569"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21605229409","drug_era group any time prior through 0 days relative to index: Antidotes"," Antidotes","21","10.44776119402985","0","0","0.4830"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21603057409","drug_era group any time prior through 0 days relative to index: Nitrofuran derivatives"," Nitrofuran derivatives","34","16.91542288557214","0","0","0.6381"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1322081409","drug_era group any time prior through 0 days relative to index: Betaxolol"," Betaxolol","11","5.472636815920398","0","0","0.3403"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","19037038409","drug_era group any time prior through 0 days relative to index: Calcium Gluconate"," Calcium Gluconate","7","3.482587064676617","0","0","0.2686"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","997276409","drug_era group any time prior through 0 days relative to index: Cimetidine"," Cimetidine","30","14.925373134328357","0","0","0.5923"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21602751409","drug_era group any time prior through 0 days relative to index: THYROID THERAPY"," THYROID THERAPY","154","76.61691542288557","0","0","2.5599"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21602292409","drug_era group any time prior through 0 days relative to index: Retinoids for topical use in acne"," Retinoids for topical use in acne","7","3.482587064676617","0","0","0.2686"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","19067073409","drug_era group any time prior through 0 days relative to index: Helium"," Helium","10","4.975124378109453","0","0","0.3236"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21601625409","drug_era group any time prior through 0 days relative to index: Muscle relaxants"," Muscle relaxants","36","17.91044776119403","0","0","0.6606"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","991825409","drug_era group any time prior through 0 days relative to index: Trospium"," Trospium","4","1.9900497512437811","0","0","0.2015"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21605032409","drug_era group any time prior through 0 days relative to index: Antiallergic agents, excl. corticosteroids"," Antiallergic agents, excl. corticosteroids","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21605199409","drug_era group any time prior through 0 days relative to index: CORTICOSTEROIDS"," CORTICOSTEROIDS","60","29.850746268656714","0","0","0.9225"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21601445409","drug_era group any time prior through 0 days relative to index: PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS"," PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS","13","6.467661691542288","0","0","0.3719"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21602319409","drug_era group any time prior through 0 days relative to index: Retinoids for treatment of acne"," Retinoids for treatment of acne","4","1.9900497512437811","0","0","0.2015"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21603445409","drug_era group any time prior through 0 days relative to index: ANTIHISTAMINES FOR SYSTEMIC USE"," ANTIHISTAMINES FOR SYSTEMIC USE","132","65.67164179104478","0","0","1.9560"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21604128409","drug_era group any time prior through 0 days relative to index: ANTIGOUT PREPARATIONS"," ANTIGOUT PREPARATIONS","61","30.34825870646766","0","0","0.9335"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","40241606409","drug_era group any time prior through 0 days relative to index: American house dust mite extract"," American house dust mite extract","4","1.9900497512437811","0","0","0.2015"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21600554409","drug_era group any time prior through 0 days relative to index: Bulk-forming laxatives"," Bulk-forming laxatives","7","3.482587064676617","0","0","0.2686"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","1156378409","drug_era group any time prior through 0 days relative to index: Flurbiprofen"," Flurbiprofen","8","3.9800995024875623","0","0","0.2879"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","959665409","drug_era group any time prior through 0 days relative to index: Pyrethrins"," Pyrethrins","3","1.4925373134328357","0","0","0.1741"
"15","DrugGroupEraAnyTimePrior","0","All stratas","1770328","Graham replication:  warfarin new users with prior atrial fibrillation","1770327","Graham replication:  dabigatran new users with prior atrial fibrillation","21600191409","drug_era group any time prior through 0 days relative to index: Belladonna alkaloids, tertiary amines"," Belladonna alkaloids, tertiary amines","40","19.900497512437813","0","0","0.7049"
